,trip_second,km_distance_trip
7709,876,9.3
7710,420,2.3
7711,203,1.2
7712,272,1.3
7713,345,1.9
7714,853,3.5
7715,1559,22.0
7716,943,9.1
7717,1456,10.0
7718,1122,5.4
7719,595,4.9
7720,1460,5.3
7721,483,2.0
7722,264,1.3
7723,553,4.2
7724,316,2.4
7725,718,3.3
7726,450,3.9
7727,612,2.8
7728,1188,8.6
7729,423,2.0
7730,868,7.8
7731,368,1.5
7732,1359,6.4
7733,1406,11.0
7734,1040,5.5
7735,201,0.7
7736,1601,5.9
7737,505,3.1
7738,516,2.3
7739,911,5.1
7740,1556,5.8
7741,460,2.9
7742,644,3.7
7743,1491,7.1
7744,1149,10.0
7745,521,3.2
7746,366,2.3
7747,714,5.5
7748,502,2.8
7749,559,2.9
7750,310,1.2
7751,712,8.3
7752,508,3.9
7753,635,3.3
7754,844,5.4
7755,382,2.3
7756,394,1.7
7757,932,7.7
7758,468,4.2
7759,1790,7.3
7760,290,1.4
7761,625,3.4
7762,1062,13.0
7763,664,6.8
7764,659,3.0
7765,479,3.5
7766,601,4.9
7767,841,6.4
7768,545,4.1
7769,1538,6.5
7770,957,5.0
7771,671,3.8
7772,493,3.4
7773,216,1.3
7774,1036,5.8
7775,649,3.6
7776,223,1.5
7777,344,2.0
7778,1214,5.7
7779,495,2.7
7780,1137,8.1
7781,678,3.3
7782,412,2.9
7783,762,8.3
7784,249,1.5
7785,1135,19.0
7786,289,1.6
7787,1055,5.4
7788,590,3.2
7789,417,2.8
7790,1068,4.6
7791,409,2.9
7792,770,5.9
7793,907,5.1
7794,272,2.0
7795,665,3.4
7796,454,3.2
7797,885,5.4
7798,1091,4.7
7799,744,4.1
7800,412,2.6
7801,367,2.6
7802,288,1.5
7803,759,2.8
7804,552,4.4
7805,937,4.8
7806,527,3.7
7807,533,4.6
7808,266,2.5
7809,666,3.6
7810,925,5.4
7811,256,1.6
7812,509,3.4
7813,474,1.3
7814,1027,4.2
7815,828,5.4
7816,1235,6.2
7817,1470,8.2
7818,1136,5.3
7819,573,3.5
7820,1007,5.4
7821,1623,7.3
7822,530,3.4
7823,646,2.5
7824,948,3.5
7825,622,3.8
7826,865,7.0
7827,280,1.6
7828,964,8.1
7829,144,0.8
7830,779,4.3
7831,980,5.9
7832,463,4.1
7833,379,2.7
7834,2055,21.0
7835,539,2.9
7836,871,9.5
7837,458,2.6
7838,193,0.8
7839,596,4.7
7840,76,0.3
7841,658,5.2
7842,907,7.3
7843,368,2.3
7844,836,6.9
7845,202,1.3
7846,461,1.5
7847,214,1.3
7848,495,3.2
7849,800,4.0
7850,1815,7.0
7851,813,3.7
7852,644,4.1
7853,482,3.0
7854,194,0.8
7855,822,5.4
7856,383,3.9
7857,372,2.2
7858,816,6.8
7859,368,2.2
7860,634,2.9
7861,997,4.0
7862,1296,4.9
7863,612,2.6
7864,348,2.3
7865,606,4.9
7866,823,3.9
7867,1004,6.1
7868,608,2.1
7869,1133,4.6
7870,493,2.7
7871,296,1.9
7872,245,1.3
7873,553,4.3
7874,532,3.2
7875,769,3.8
7876,797,5.1
7877,199,1.3
7878,544,3.1
7879,400,2.9
7880,998,7.3
7881,1478,5.8
7882,231,1.2
7883,666,4.0
7884,716,3.2
7885,1165,4.7
7886,669,6.0
7887,341,0.9
7888,522,3.8
7889,219,1.0
7890,1157,5.2
7891,609,4.2
7892,435,3.1
7893,707,2.4
7894,362,2.8
7895,347,1.9
7896,986,5.1
7897,379,2.6
7898,266,0.8
7899,459,2.1
7900,259,0.9
7901,925,4.3
7902,504,2.7
7903,276,1.6
7904,795,6.4
7905,1077,6.0
7906,437,1.0
7907,266,1.7
7908,551,4.3
7909,907,5.7
7910,267,0.9
7911,335,2.1
7912,251,0.4
7913,961,5.4
7914,1198,10.0
7915,610,4.7
7916,220,0.7
7917,576,3.8
7918,575,1.8
7919,455,3.6
7920,679,3.6
7921,899,5.0
7922,322,2.5
7923,699,3.9
7924,534,6.9
7925,1920,8.1
7926,228,1.4
7927,943,3.8
7928,486,3.0
7929,427,2.8
7930,632,5.0
7931,634,2.9
7932,926,5.8
7933,938,9.3
7934,249,1.5
7935,534,2.0
7936,623,3.6
7937,512,2.7
7938,700,3.3
7939,1166,3.9
7940,421,2.9
7941,980,5.4
7942,270,1.7
7943,1330,9.5
7944,1074,6.1
7945,349,2.0
7946,1350,5.2
7947,454,4.2
7948,1498,23.0
7949,809,2.4
7950,686,4.0
7951,257,1.7
7952,1101,4.0
7953,490,3.6
7954,1034,9.0
7955,627,3.3
7956,656,6.1
7957,988,8.8
7958,326,1.4
7959,489,3.4
7960,1224,6.8
7961,643,4.3
7962,390,3.0
7963,1093,4.2
7964,616,3.5
7965,1097,6.0
7966,403,2.0
7967,1051,7.7
7968,1516,7.8
7969,793,8.7
7970,711,5.4
7971,512,3.9
7972,225,1.2
7973,305,1.8
7974,1567,17.0
7975,402,3.2
7976,342,1.9
7977,150,1.1
7978,1418,7.6
7979,617,5.2
7980,150,0.5
7981,261,1.9
7982,356,2.6
7983,932,5.3
7984,906,7.7
7985,658,2.3
7986,955,7.1
7987,488,3.3
7988,1075,4.6
7989,654,2.0
7990,339,2.1
7991,1565,6.0
7992,444,2.9
7993,754,4.8
7994,1650,9.1
7995,381,2.6
7996,355,1.6
7997,239,1.5
7998,524,3.4
7999,1966,9.1
8000,719,3.2
8001,496,4.1
8002,209,1.3
8003,823,6.4
8004,955,8.0
8005,498,1.1
8006,1055,7.6
8007,279,0.8
8008,190,0.9
8009,403,2.2
8010,870,6.4
8011,610,5.2
8012,450,3.9
8013,577,4.6
8014,1229,4.8
8015,840,3.1
8016,763,3.5
8017,430,2.2
8018,905,5.1
8019,377,1.6
8020,955,6.7
8021,412,2.8
8022,1024,4.0
8023,454,3.5
8024,1738,6.9
8025,634,4.0
8026,795,6.0
8027,1018,5.4
8028,335,2.2
8029,1136,6.4
8030,893,3.9
8031,479,3.7
8032,777,7.0
8033,679,3.3
8034,162,0.7
8035,449,3.2
8036,450,3.9
8037,949,10.0
8038,1079,13.0
8039,592,5.7
8040,540,4.3
8041,314,2.1
8042,694,3.6
8043,761,3.6
8044,498,2.7
8045,453,2.2
8046,427,2.4
8047,259,1.4
8048,381,2.6
8049,283,0.9
8050,476,2.9
8051,1056,5.2
8052,555,2.7
8053,96,0.3
8054,384,2.7
8055,397,2.4
8056,1131,5.1
8057,296,1.0
8058,678,3.3
8059,699,5.5
8060,776,2.2
8061,958,8.9
8062,468,3.4
8063,877,4.8
8064,249,1.6
8065,477,2.1
8066,825,3.9
8067,1178,4.6
8068,391,2.4
8069,737,5.0
8070,351,2.2
8071,487,3.3
8072,786,4.6
8073,1329,5.0
8074,88,0.4
8075,1047,12.0
8076,623,5.0
8077,533,1.3
8078,1310,4.7
8079,562,4.7
8080,770,5.7
8081,290,1.9
8082,452,2.3
8083,711,5.5
8084,1554,21.0
8085,1091,2.2
8086,692,3.6
8087,856,5.5
8088,319,1.3
8089,997,4.5
8090,416,3.8
8091,641,5.0
8092,911,5.7
8093,948,5.1
8094,1097,6.0
8095,593,2.8
8096,775,3.4
8097,259,1.3
8098,1207,4.8
8099,882,5.0
8100,470,4.2
8101,448,2.3
8102,820,7.1
8103,455,2.5
8104,385,2.8
8105,1244,8.6
8106,744,6.2
8107,456,3.0
8108,1088,7.2
8109,1015,6.1
8110,277,1.3
8111,1151,3.2
8112,664,2.6
8113,990,5.6
8114,1637,8.3
8115,475,3.0
8116,456,4.5
8117,671,3.2
8118,409,2.8
8119,649,3.9
8120,949,5.8
8121,416,3.3
8122,435,2.7
8123,643,5.3
8124,855,4.0
8125,263,1.6
8126,187,1.0
8127,674,2.2
8128,737,2.9
8129,361,2.4
8130,1129,4.3
8131,309,2.3
8132,911,4.0
8133,818,3.4
8134,323,2.2
8135,165,1.2
8136,462,3.1
8137,520,4.8
8138,491,1.2
8139,1235,4.5
8140,1122,6.4
8141,1325,4.7
8142,827,5.9
8143,883,5.0
8144,1030,6.1
8145,1440,5.6
8146,327,2.4
8147,291,1.6
8148,287,3.7
8149,681,4.8
8150,1604,8.5
8151,422,3.1
8152,434,2.9
8153,576,3.5
8154,300,2.2
8155,721,2.7
8156,352,1.2
8157,506,4.9
8158,1253,14.0
8159,847,4.4
8160,253,1.8
8161,405,2.8
8162,1798,8.1
8163,460,3.3
8164,781,8.1
8165,569,2.4
8166,908,6.7
8167,379,2.8
8168,560,3.3
8169,498,2.9
8170,618,2.7
8171,498,3.3
8172,663,6.3
8173,164,0.6
8174,775,3.3
8175,715,4.0
8176,1575,13.0
8177,470,3.1
8178,471,3.4
8179,716,3.3
8180,1288,4.7
8181,785,6.7
8182,1350,6.3
8183,380,2.8
8184,635,3.3
8185,598,3.2
8186,808,4.8
8187,779,3.1
8188,1365,6.3
8189,310,1.6
8190,386,2.4
8191,1298,20.0
8192,272,1.3
8193,1453,8.4
8194,884,4.7
8195,776,5.4
8196,716,4.7
8197,1018,6.2
8198,619,3.3
8199,452,2.6
8200,805,5.7
8201,1177,5.4
8202,733,2.4
8203,252,1.5
8204,588,4.8
8205,698,3.5
8206,526,4.1
8207,547,4.0
8208,697,3.1
8209,465,3.1
8210,876,6.5
8211,1202,6.5
8212,833,9.3
8213,668,2.0
8214,805,3.8
8215,297,1.4
8216,1038,10.0
8217,1305,5.0
8218,439,2.5
8219,177,1.3
8220,1115,4.0
8221,502,3.1
8222,228,1.2
8223,773,6.4
8224,745,8.3
8225,813,3.6
8226,558,1.5
8227,384,2.7
8228,571,2.0
8229,1306,7.5
8230,484,3.1
8231,664,4.1
8232,378,2.3
8233,498,2.5
8234,138,1.1
8235,103,0.6
8236,311,1.8
8237,1236,10.0
8238,835,4.7
8239,552,3.6
8240,500,3.3
8241,425,2.2
8242,977,12.0
8243,617,4.6
8244,438,1.9
8245,505,2.9
8246,286,2.0
8247,537,4.0
8248,655,4.5
8249,995,14.0
8250,758,4.5
8251,273,1.7
8252,366,2.5
8253,718,5.1
8254,486,2.3
8255,619,4.2
8256,1114,5.9
8257,376,2.3
8258,646,3.2
8259,619,2.9
8260,930,8.7
8261,303,1.7
8262,1802,6.4
8263,489,4.9
8264,475,3.3
8265,392,2.4
8266,1481,21.0
8267,996,8.6
8268,490,3.6
8269,468,2.8
8270,803,2.3
8271,1027,5.3
8272,550,2.8
8273,743,4.7
8274,480,2.6
8275,1843,11.0
8276,625,4.9
8277,994,4.9
8278,776,5.6
8279,890,5.3
8280,759,3.5
8281,265,1.6
8282,1560,5.3
8283,583,4.2
8284,845,2.0
8285,889,10.0
8286,497,3.1
8287,870,3.4
8288,366,2.2
8289,568,4.7
8290,579,3.9
8291,1126,5.7
8292,588,4.0
8293,608,1.3
8294,1129,6.1
8295,413,2.6
8296,280,1.4
8297,347,2.2
8298,943,4.2
8299,294,2.0
8300,725,3.4
8301,453,3.0
8302,653,3.6
8303,697,5.5
8304,798,4.3
8305,322,1.7
8306,350,2.3
8307,722,2.5
8308,322,1.3
8309,828,4.7
8310,489,4.3
8311,571,5.1
8312,376,2.4
8313,478,3.5
8314,1054,8.1
8315,1083,8.3
8316,875,4.9
8317,264,1.4
8318,1219,4.9
8319,268,1.8
8320,449,2.4
8321,258,1.9
8322,950,4.6
8323,629,3.6
8324,556,2.7
8325,487,3.9
8326,635,3.4
8327,739,2.7
8328,166,1.2
8329,325,1.5
8330,749,2.8
8331,660,3.0
8332,731,4.1
8333,476,4.5
8334,950,5.9
8335,1104,5.7
8336,376,3.0
8337,989,5.7
8338,1592,5.5
8339,743,5.2
8340,999,7.1
8341,651,3.2
8342,1064,3.9
8343,1355,5.5
8344,829,7.4
8345,509,3.9
8346,2011,6.4
8347,695,5.7
8348,939,7.7
8349,1424,5.0
8350,1067,4.2
8351,1155,4.4
8352,305,2.0
8353,672,3.2
8354,721,5.9
8355,674,5.3
8356,594,3.2
8357,494,1.8
8358,973,7.8
8359,384,2.5
8360,704,5.5
8361,284,2.5
8362,756,3.0
8363,1115,4.8
8364,365,2.5
8365,1016,5.4
8366,505,2.8
8367,332,2.3
8368,716,6.2
8369,558,2.8
8370,1063,9.4
8371,709,3.2
8372,797,7.0
8373,508,3.7
8374,1232,7.2
8375,1225,4.7
8376,967,3.3
8377,920,7.9
8378,427,3.0
8379,880,7.2
8380,854,5.1
8381,1106,4.9
8382,698,5.3
8383,800,4.2
8384,895,5.1
8385,92,0.4
8386,871,7.5
8387,406,3.0
8388,297,2.0
8389,628,2.9
8390,828,4.5
8391,739,4.1
8392,1311,19.0
8393,563,4.7
8394,373,2.8
8395,985,6.3
8396,369,2.6
8397,770,3.5
8398,954,3.1
8399,1079,5.1
8400,1448,7.7
8401,847,8.9
8402,649,3.9
8403,876,4.9
8404,284,1.9
8405,1127,4.2
8406,557,2.9
8407,861,5.0
8408,1528,21.0
8409,580,2.7
8410,677,5.3
8411,1140,10.0
8412,328,1.5
8413,1648,6.0
8414,1448,5.7
8415,804,3.4
8416,770,5.4
8417,638,4.7
8418,1022,7.1
8419,1028,12.0
8420,878,3.2
8421,763,3.9
8422,418,2.6
8423,532,4.3
8424,472,0.5
8425,895,4.6
8426,474,3.7
8427,903,8.4
8428,809,5.8
8429,356,2.0
8430,746,3.7
8431,1111,4.0
8432,876,5.0
8433,603,3.6
8434,913,7.3
8435,487,3.3
8436,559,2.7
8437,336,1.9
8438,240,1.0
8439,290,1.8
8440,497,1.7
8441,161,0.9
8442,898,8.9
8443,653,3.6
8444,1195,5.2
8445,859,7.0
8446,607,3.6
8447,796,4.0
8448,1109,6.2
8449,715,5.9
8450,952,8.6
8451,1417,21.0
8452,433,3.5
8453,657,4.1
8454,672,2.9
8455,446,2.0
8456,457,2.3
8457,1642,6.2
8458,453,5.0
8459,866,8.4
8460,585,4.9
8461,235,1.1
8462,1361,6.1
8463,367,1.3
8464,213,1.2
8465,199,1.3
8466,710,2.8
8467,600,5.0
8468,904,4.1
8469,459,2.7
8470,186,1.0
8471,395,2.0
8472,609,6.3
8473,102,0.6
8474,837,2.7
8475,1293,4.8
8476,569,4.4
8477,957,5.6
8478,267,1.7
8479,215,1.4
8480,542,4.0
8481,894,4.5
8482,547,2.7
8483,574,2.8
8484,1319,6.6
8485,825,4.8
8486,312,1.9
8487,534,2.9
8488,849,6.6
8489,841,7.4
8490,871,4.9
8491,613,3.7
8492,1104,6.2
8493,787,3.9
8494,750,3.5
8495,1163,4.8
8496,355,2.1
8497,191,1.2
8498,733,3.5
8499,652,3.0
8500,332,2.4
8501,435,2.7
8502,739,4.1
8503,284,1.9
8504,640,4.3
8505,459,3.2
8506,508,2.7
8507,269,0.9
8508,796,10.0
8509,472,3.6
8510,621,2.3
8511,550,2.9
8512,256,1.0
8513,1033,7.2
8514,292,1.5
8515,534,2.7
8516,1283,5.0
8517,762,4.1
8518,732,3.8
8519,1390,20.0
8520,535,2.9
8521,726,3.4
8522,551,3.4
8523,505,4.5
8524,878,6.5
8525,1072,8.7
8526,1081,5.7
8527,420,2.8
8528,677,3.3
8529,517,3.4
8530,134,0.6
8531,1580,5.3
8532,770,9.4
8533,384,2.4
8534,233,1.6
8535,331,2.1
8536,133,0.5
8537,891,5.5
8538,387,2.7
8539,1390,13.0
8540,771,6.1
8541,791,3.9
8542,1233,5.8
8543,442,3.6
8544,1063,6.4
8545,783,6.6
8546,962,4.9
8547,818,4.5
8548,1506,23.0
8549,1381,20.0
8550,317,2.1
8551,1383,6.5
8552,1594,8.6
8553,482,3.0
8554,435,2.3
8555,675,2.6
8556,650,3.7
8557,190,1.3
8558,771,2.2
8559,750,3.5
8560,721,6.2
8561,115,0.8
8562,598,3.0
8563,476,3.2
8564,631,2.4
8565,919,4.4
8566,975,7.3
8567,1699,9.1
8568,648,4.8
8569,678,3.1
8570,568,4.7
8571,784,5.7
8572,1077,5.2
8573,890,4.0
8574,607,3.2
8575,1569,5.5
8576,164,0.8
8577,467,2.8
8578,757,6.5
8579,1061,5.5
8580,389,1.9
8581,470,3.2
8582,116,0.4
8583,1266,19.0
8584,807,4.0
8585,631,4.3
8586,1106,6.3
8587,848,4.0
8588,600,5.0
8589,962,7.2
8590,1477,8.4
8591,1015,4.7
8592,876,4.1
8593,907,4.3
8594,770,2.3
8595,187,1.1
8596,415,3.1
8597,451,1.8
8598,248,1.8
8599,210,1.3
8600,401,1.3
8601,1087,5.3
8602,486,3.9
8603,577,4.3
8604,586,5.5
8605,614,4.7
8606,1016,7.8
8607,898,4.6
8608,1639,6.3
8609,462,2.6
8610,464,2.6
8611,842,3.3
8612,417,3.0
8613,550,2.9
8614,462,3.1
8615,1167,5.8
8616,430,3.0
8617,381,2.3
8618,937,3.4
8619,633,4.7
8620,779,5.3
8621,553,4.2
8622,519,2.4
8623,334,2.4
8624,747,6.3
8625,788,4.5
8626,372,1.5
8627,780,4.7
8628,907,5.0
8629,769,3.9
8630,409,3.2
8631,735,5.6
8632,501,3.4
8633,820,5.0
8634,519,4.5
8635,518,3.3
8636,228,1.7
8637,461,3.4
8638,672,5.3
8639,413,1.9
8640,1353,14.0
8641,120,0.7
8642,1271,5.9
8643,864,6.4
8644,145,0.9
8645,270,1.1
8646,835,4.1
8647,806,1.4
8648,711,6.0
8649,795,7.4
8650,761,4.1
8651,376,2.2
8652,663,3.1
8653,692,5.8
8654,1170,7.0
8655,329,2.4
8656,252,1.6
8657,377,2.9
8658,518,2.0
8659,321,2.0
8660,618,4.4
8661,365,2.7
8662,498,2.0
8663,921,7.9
8664,150,0.6
8665,635,5.6
8666,649,3.5
8667,808,1.7
8668,735,7.6
8669,837,4.2
8670,1486,7.9
8671,314,2.2
8672,426,1.8
8673,1423,20.0
8674,800,6.6
8675,553,4.2
8676,580,4.1
8677,213,2.7
8678,955,11.0
8679,839,3.2
8680,706,6.9
8681,617,5.7
8682,660,5.8
8683,440,2.1
8684,412,2.8
8685,898,4.4
8686,748,3.9
8687,1745,6.3
8688,716,5.1
8689,1035,5.4
8690,1066,5.9
8691,818,5.6
8692,784,3.5
8693,364,1.9
8694,419,2.6
8695,699,6.0
8696,317,2.2
8697,356,1.9
8698,698,3.7
8699,1073,5.3
8700,517,4.2
8701,261,1.0
8702,1295,17.0
8703,987,9.8
8704,591,5.3
8705,1323,6.6
8706,559,2.6
8707,483,2.6
8708,530,4.6
8709,894,3.9
8710,1003,4.3
8711,352,2.4
8712,239,1.5
8713,277,0.8
8714,203,1.0
8715,1165,6.2
8716,622,3.2
8717,244,1.6
8718,673,5.3
8719,398,2.3
8720,880,5.5
8721,573,3.1
8722,676,6.0
8723,543,4.0
8724,794,5.0
8725,1332,7.2
8726,886,4.1
8727,799,3.1
8728,1049,5.5
8729,591,3.8
8730,902,4.2
8731,518,4.5
8732,610,3.7
8733,763,5.3
8734,699,4.4
8735,367,1.5
8736,728,6.4
8737,1147,3.6
8738,510,2.9
8739,393,2.6
8740,456,2.8
8741,1170,6.4
8742,330,2.0
8743,1340,5.1
8744,461,1.5
8745,866,3.2
8746,272,1.2
8747,507,3.0
8748,333,1.9
8749,701,5.0
8750,341,3.3
8751,483,2.2
8752,609,3.6
8753,193,0.8
8754,882,6.8
8755,247,1.9
8756,1208,4.6
8757,961,5.1
8758,696,3.7
8759,1368,5.4
8760,566,1.5
8761,1372,4.6
8762,469,2.4
8763,426,1.7
8764,405,2.7
8765,129,0.5
8766,1530,6.5
8767,254,1.0
8768,425,2.9
8769,538,3.7
8770,740,3.9
8771,1816,8.0
8772,214,1.7
8773,368,1.6
8774,235,1.3
8775,1019,5.7
8776,338,1.6
8777,634,4.6
8778,590,4.4
8779,1108,6.3
8780,960,4.5
8781,138,0.9
8782,538,2.1
8783,748,6.5
8784,878,7.9
8785,244,1.3
8786,1262,5.6
8787,1062,6.7
8788,426,2.6
8789,904,6.8
8790,246,1.6
8791,1324,8.2
8792,1123,13.0
8793,811,3.8
8794,897,4.3
8795,636,6.2
8796,420,3.3
8797,1038,5.3
8798,1201,10.0
8799,957,5.7
8800,680,3.6
8801,414,2.5
8802,424,1.6
8803,287,1.3
8804,739,2.5
8805,693,4.6
8806,913,4.8
8807,258,1.2
8808,1569,5.5
8809,1586,5.6
8810,669,6.3
8811,848,3.6
8812,985,9.7
8813,373,1.3
8814,307,1.7
8815,558,4.2
8816,1001,4.7
8817,726,6.1
8818,470,3.7
8819,565,4.5
8820,505,2.3
8821,211,1.0
8822,955,4.6
8823,722,2.9
8824,288,1.7
8825,386,1.9
8826,997,5.6
8827,630,4.7
8828,508,3.2
8829,1384,5.8
8830,484,3.5
8831,786,6.7
8832,1715,9.0
8833,759,3.9
8834,528,2.9
8835,355,2.0
8836,669,5.9
8837,816,4.0
8838,732,5.2
8839,689,3.3
8840,1706,6.7
8841,146,0.5
8842,751,5.6
8843,617,2.8
8844,910,7.2
8845,1026,15.0
8846,561,3.3
8847,502,3.1
8848,537,2.5
8849,803,3.7
8850,508,3.1
8851,1127,17.0
8852,482,2.7
8853,470,4.5
8854,189,0.9
8855,647,7.4
8856,1106,5.3
8857,936,4.5
8858,829,7.2
8859,408,2.6
8860,473,3.1
8861,684,1.2
8862,59,0.3
8863,600,5.7
8864,483,3.2
8865,603,4.5
8866,1315,6.1
8867,1023,5.3
8868,705,5.4
8869,1312,7.6
8870,1390,9.5
8871,571,4.7
8872,679,4.8
8873,960,8.5
8874,481,3.0
8875,1098,4.4
8876,410,2.9
8877,871,7.1
8878,348,1.3
8879,365,2.4
8880,639,5.0
8881,886,6.8
8882,150,0.5
8883,982,5.9
8884,895,3.6
8885,805,11.0
8886,452,1.6
8887,584,2.9
8888,762,2.8
8889,679,5.3
8890,809,6.2
8891,804,5.5
8892,476,1.6
8893,810,4.8
8894,960,5.3
8895,1656,6.0
8896,582,5.0
8897,701,2.9
8898,1538,8.0
8899,917,7.1
8900,742,4.7
8901,318,1.7
8902,349,2.8
8903,821,6.0
8904,361,2.2
8905,1219,8.5
8906,498,3.9
8907,1009,7.3
8908,1286,4.7
8909,533,2.9
8910,676,3.5
8911,325,1.9
8912,541,4.5
8913,816,6.4
8914,919,5.2
8915,342,2.1
8916,329,1.3
8917,674,4.8
8918,634,2.8
8919,1916,7.8
8920,360,1.9
8921,728,8.6
8922,1105,6.4
8923,830,4.4
8924,589,4.2
8925,285,2.0
8926,338,4.1
8927,671,2.6
8928,817,5.0
8929,1250,4.5
8930,700,6.0
8931,896,5.2
8932,862,8.9
8933,368,2.5
8934,244,1.5
8935,773,3.0
8936,314,1.7
8937,1259,9.2
8938,1190,8.6
8939,216,1.7
8940,804,4.6
8941,282,1.6
8942,452,3.7
8943,781,1.2
8944,1844,6.5
8945,560,2.7
8946,521,1.1
8947,1934,9.0
8948,599,2.9
8949,297,1.8
8950,783,4.5
8951,258,1.3
8952,931,4.6
8953,907,2.9
8954,339,1.7
8955,411,3.0
8956,533,2.9
8957,1035,11.0
8958,438,2.7
8959,779,5.5
8960,548,4.0
8961,337,1.6
8962,745,5.0
8963,767,6.4
8964,492,3.0
8965,967,4.8
8966,195,0.7
8967,553,2.9
8968,1667,6.0
8969,578,4.6
8970,519,3.8
8971,464,2.3
8972,296,0.9
8973,419,3.2
8974,734,6.1
8975,161,0.6
8976,676,6.1
8977,686,2.9
8978,330,1.4
8979,1146,6.1
8980,1640,5.8
8981,347,3.4
8982,750,2.6
8983,828,4.1
8984,531,3.5
8985,531,4.7
8986,1067,8.3
8987,1431,12.0
8988,746,1.8
8989,751,6.5
8990,292,1.3
8991,913,5.3
8992,893,7.7
8993,437,2.1
8994,654,5.3
8995,1206,4.5
8996,1402,6.5
8997,322,1.9
8998,503,3.7
8999,1546,6.1
9000,580,4.1
9001,411,1.9
9002,801,5.3
9003,340,1.9
9004,586,1.8
9005,571,4.3
9006,603,4.8
9007,300,1.9
9008,485,4.0
9009,701,5.7
9010,373,2.3
9011,878,5.6
9012,512,4.0
9013,511,2.6
9014,663,5.4
9015,1301,7.2
9016,741,6.7
9017,365,2.0
9018,326,1.7
9019,613,2.5
9020,624,2.5
9021,444,4.0
9022,145,0.5
9023,697,5.5
9024,1049,9.1
9025,563,4.2
9026,288,1.0
9027,1026,3.8
9028,412,2.5
9029,1102,9.2
9030,1013,7.8
9031,1320,8.5
9032,457,4.4
9033,428,3.0
9034,637,5.0
9035,1090,6.3
9036,185,0.9
9037,313,1.9
9038,937,5.2
9039,559,4.7
9040,425,2.3
9041,846,4.2
9042,452,3.2
9043,1644,5.9
9044,1222,8.4
9045,619,5.0
9046,351,2.0
9047,723,3.8
9048,557,3.9
9049,573,4.3
9050,376,4.2
9051,967,8.8
9052,673,5.8
9053,523,2.6
9054,431,2.7
9055,859,3.6
9056,357,4.1
9057,482,2.9
9058,922,6.0
9059,1389,6.3
9060,810,3.2
9061,461,3.0
9062,1210,6.5
9063,384,2.3
9064,1005,5.2
9065,868,3.4
9066,649,1.5
9067,1183,5.1
9068,270,1.1
9069,544,3.2
9070,1794,18.0
9071,551,2.3
9072,626,4.2
9073,1550,6.9
9074,714,3.9
9075,284,1.4
9076,250,1.7
9077,752,5.5
9078,988,11.0
9079,290,1.3
9080,900,3.9
9081,960,5.5
9082,985,9.5
9083,211,1.4
9084,317,3.1
9085,1115,6.3
9086,1647,22.0
9087,593,5.0
9088,849,5.1
9089,535,4.2
9090,91,0.6
9091,728,3.3
9092,1601,5.8
9093,1327,6.6
9094,1112,3.3
9095,1284,12.0
9096,725,11.0
9097,1510,5.6
9098,517,3.1
9099,434,2.3
9100,379,3.1
9101,539,4.9
9102,291,1.8
9103,418,2.9
9104,497,3.5
9105,1129,8.5
9106,522,3.0
9107,493,3.4
9108,547,4.8
9109,564,5.0
9110,951,6.0
9111,782,4.4
9112,903,6.2
9113,569,4.3
9114,447,2.8
9115,278,1.9
9116,228,1.2
9117,740,6.2
9118,149,0.8
9119,826,2.6
9120,492,2.5
9121,1272,3.2
9122,603,3.3
9123,455,2.6
9124,1076,4.1
9125,349,2.6
9126,285,1.4
9127,298,1.5
9128,732,6.9
9129,696,3.8
9130,859,4.9
9131,989,5.3
9132,285,1.9
9133,278,1.8
9134,1079,5.0
9135,545,2.7
9136,467,1.8
9137,509,4.0
9138,544,5.0
9139,1041,8.8
9140,363,3.3
9141,669,3.2
9142,927,5.7
9143,942,9.4
9144,696,3.0
9145,1167,7.2
9146,320,2.1
9147,880,7.3
9148,427,1.8
9149,1125,6.1
9150,2140,16.0
9151,382,2.4
9152,695,3.3
9153,1279,5.8
9154,492,2.9
9155,1328,7.6
9156,450,3.0
9157,828,7.6
9158,325,1.5
9159,1888,9.6
9160,1048,7.0
9161,599,3.2
9162,643,3.1
9163,426,2.2
9164,441,2.4
9165,1090,14.0
9166,256,1.1
9167,502,4.8
9168,574,3.1
9169,180,1.4
9170,907,5.3
9171,1390,21.0
9172,340,1.2
9173,708,5.8
9174,562,3.9
9175,384,2.4
9176,472,3.5
9177,323,2.0
9178,987,3.8
9179,287,1.6
9180,441,3.6
9181,793,2.9
9182,320,1.0
9183,489,2.2
9184,909,5.1
9185,467,2.5
9186,349,1.6
9187,230,1.3
9188,296,1.1
9189,269,1.5
9190,269,3.7
9191,544,3.1
9192,401,2.1
9193,349,2.6
9194,418,2.8
9195,424,3.6
9196,709,2.6
9197,1381,21.0
9198,478,1.7
9199,391,2.5
9200,525,4.2
9201,523,2.3
9202,870,3.4
9203,691,4.2
9204,979,5.9
9205,688,5.0
9206,883,3.3
9207,505,5.1
9208,1273,6.9
9209,524,3.6
9210,484,1.4
9211,714,5.8
9212,725,3.7
9213,691,5.3
9214,95,0.2
9215,349,1.7
9216,647,2.9
9217,549,5.0
9218,704,5.6
9219,884,4.4
9220,554,4.1
9221,431,2.7
9222,954,5.9
9223,610,6.6
9224,790,3.2
9225,410,2.8
9226,1514,21.0
9227,195,0.9
9228,660,5.3
9229,32,0.1
9230,1119,9.8
9231,1208,4.5
